baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1039.316656,0.054440324,0.105745316,0.514824923,0.606675368,0.999997623
813.1177111,-0.076417185,0.231528473,-0.330055238,0.741358225,0.999997623
83.45905164,0.336402743,0.243287057,1.382739995,0.166744604,0.999997623
0.431522639,2.039228419,2.244594725,0.908506287,0.363610794,0.999997623
13.03529459,0.040790542,0.50508382,0.080759947,0.935632862,0.999997623
1079.784849,-0.018427415,0.129603821,-0.142182654,0.886935733,0.999997623
349.6903053,-0.051214116,0.129738048,-0.394750169,0.693027274,0.999997623
17.8174694,-0.16627072,0.403352075,-0.412222301,0.680176493,0.999997623
431.3612418,-0.105982334,0.123274459,-0.859726621,0.389939757,0.999997623
11.8833358,0.456621477,0.539236832,0.846792077,0.397111025,0.999997623
27.10352088,-0.212012429,0.447931902,-0.473313974,0.635989194,0.999997623
460.6759633,-0.173856123,0.252687701,-0.68802764,0.491435376,0.999997623
18.2005338,-0.308163454,0.411040027,-0.749716412,0.453425521,0.999997623
9.429961543,-0.166067918,0.534879998,-0.310476964,0.756198274,0.999997623
1.790528534,-1.438732692,2.886005789,-0.498520376,0.618117311,0.999997623
24.40142137,0.168778853,0.35317461,0.477890675,0.632728019,0.999997623
354.5134414,-0.061337247,0.249058816,-0.246276153,0.805468468,0.999997623
0.915607428,0.22512398,1.706316021,0.131935689,0.895035159,0.999997623
133.7889862,-0.097687133,0.244987065,-0.398744042,0.690081812,0.999997623
442.4875958,0.166172622,0.196235338,0.84680274,0.397105081,0.999997623
96.70453322,-0.134977129,0.202596852,-0.666235075,0.505260857,0.999997623
472.7480371,-0.220473162,0.215457496,-1.023279145,0.306175881,0.999997623
29.06778886,-0.64553805,0.392565586,-1.644408154,0.100091922,0.999997623
508.0192363,-0.386077278,0.287965028,-1.340708907,0.180014982,0.999997623
268.5480432,-0.072448356,0.132564849,-0.546512572,0.584713648,0.999997623
676.4044966,-0.409535004,0.23171089,-1.767439604,0.077154635,0.999997623
0.523144465,-0.30583813,3.030658214,-0.100914755,0.91961813,0.999997623
976.9577456,-0.075469107,0.132470416,-0.569705371,0.568877546,0.999997623
464.1340414,-0.090529978,0.206984616,-0.437375393,0.661839127,0.999997623
15.48436085,0.267121555,0.480818875,0.555555467,0.578514782,0.999997623
17630.54757,-0.09301214,0.071823322,-1.29501306,0.195315724,0.999997623
2.22486173,0.271736642,0.693241256,0.391979905,0.695073062,0.999997623
545.9464988,-0.25948577,0.208170645,-1.246505092,0.212579021,0.999997623
2684.691488,-0.18219751,0.128779232,-1.414805066,0.157125659,0.999997623
1.070029166,0.099662445,1.280514199,0.077830019,0.937963267,0.999997623
4090.557022,-0.151146331,0.19315628,-0.782507981,0.433916097,0.999997623
0.194084143,1.026274412,3.047503283,0.336759083,0.73629852,0.999997623
796.5262219,0.034155497,0.184128952,0.185497702,0.852838683,0.999997623
11.22873535,-0.311355209,0.332699083,-0.935846309,0.349352324,0.999997623
304.3511474,0.059474583,0.142785925,0.416529734,0.677022415,0.999997623
17.85361046,0.010918551,0.534277791,0.020436094,0.983695491,0.999997623
158.8472694,-0.074962007,0.233150664,-0.321517449,0.747818291,0.999997623
0.826002518,-0.945128353,1.083616518,-0.872198178,0.383100273,0.999997623
22.52796249,0.242963093,0.259004668,0.938064532,0.348211248,0.999997623
166.4970862,0.037327968,0.107721909,0.346521599,0.728950755,0.999997623
551.2215732,-9.62E-05,0.09072349,-0.001060298,0.999154004,0.999997623
705.9622666,0.0018464,0.14582027,0.012662166,0.989897323,0.999997623
275.358086,-0.277801746,0.214489898,-1.29517403,0.195260201,0.999997623
1335.227873,0.016053365,0.186046544,0.086286822,0.931238414,0.999997623
190.8136895,0.076057358,0.203549494,0.373655351,0.708660748,0.999997623
2217.087781,-0.207121482,0.169567536,-1.221468963,0.22190851,0.999997623
1.784500176,-0.11434997,0.687620042,-0.166298193,0.867922288,0.999997623
1.81630951,0.127621779,0.771976268,0.165318268,0.868693481,0.999997623
20.06573871,0.400125959,0.341149036,1.172877298,0.240845015,0.999997623
42.92454757,0.270991896,0.322212054,0.841035873,0.400327838,0.999997623
60.52479651,0.174863313,0.177573163,0.984739531,0.32475203,0.999997623
11.01050589,0.990875022,0.335618593,2.952384169,0.003153304,0.999997623
5.356470422,-0.450274007,0.8675073,-0.519043479,0.603730421,0.999997623
18.72005722,0.029658066,0.527083313,0.05626827,0.955128095,0.999997623
4.466850218,-0.177897767,0.505331094,-0.352041996,0.724806767,0.999997623
129.0561894,-0.018691707,0.234627706,-0.079665386,0.93650339,0.999997623
35.54606268,0.012161892,0.372168863,0.032678425,0.973931029,0.999997623
1097.835178,-0.084666908,0.129259925,-0.655012822,0.512459499,0.999997623
288.8582632,-0.371614378,0.293829873,-1.264726334,0.205969447,0.999997623
3886.281282,-0.477848278,0.251522961,-1.899819709,0.057456784,0.999997623
19.84741656,0.196621357,0.521102041,0.377318339,0.705937045,0.999997623
24151.93888,0.028648277,0.225146975,0.127242559,0.898748422,0.999997623
2.607612344,-0.488589314,0.674653784,-0.724207475,0.46893837,0.999997623
721.3859893,0.130222736,0.17471426,0.745346921,0.456062023,0.999997623
1459.019202,-0.072341501,0.101070159,-0.715755293,0.474142462,0.999997623
7.495268803,0.265201076,0.448573828,0.591209427,0.554380107,0.999997623
7.081012748,-0.261782434,0.546455591,-0.479055275,0.631899306,0.999997623
1.738442905,0.322103171,0.73857811,0.436112534,0.662755084,0.999997623
22.04962327,-0.612890288,0.618774518,-0.99049051,0.321934425,0.999997623
2.036506876,-0.56104722,0.653538473,-0.858476194,0.390629571,0.999997623
40.41453408,0.345247441,0.322528666,1.070439552,0.284421504,0.999997623
259.2930171,-0.189009763,0.189678262,-0.996475616,0.319019109,0.999997623
1246.926919,-0.073826016,0.192655861,-0.383201508,0.70157036,0.999997623
1527.460303,-0.029520218,0.166166228,-0.177654738,0.858994133,0.999997623
124.5944153,-0.253039998,0.299979238,-0.843525037,0.398934869,0.999997623
5.844407929,0.65475729,0.511602648,1.279816069,0.200609831,0.999997623
2854.448245,-0.209074486,0.305909887,-0.683451222,0.494321763,0.999997623
105.8191024,0.065293491,0.289527814,0.225517162,0.821576976,0.999997623
10.25153336,0.22693786,0.423389998,0.53600194,0.59195721,0.999997623
4499.95895,0.019687055,0.166392634,0.118316869,0.905816592,0.999997623
1.304280001,0.709862949,1.868759655,0.37985781,0.704050967,0.999997623
0.851868979,0.160380099,1.52911338,0.104884373,0.916467559,0.999997623
1890.163916,-0.083637634,0.121912129,-0.686048506,0.492682521,0.999997623
5.580135339,-0.295264759,0.707891232,-0.417104699,0.676601828,0.999997623
73.41650535,0.283233981,0.374146879,0.757012812,0.449042187,0.999997623
690.5064841,-0.41573269,0.147342625,-2.821537143,0.00477941,0.999997623
0.655841901,1.237768031,1.371375661,0.902574012,0.366752025,0.999997623
256.3279132,0.012702268,0.227854092,0.055747376,0.955543057,0.999997623
3842.565401,-0.0736645,0.153528779,-0.479809067,0.631363165,0.999997623
211.5555442,-0.1781418,0.184690948,-0.96453996,0.334775284,0.999997623
7.53626099,0.779527595,0.906361196,0.860062852,0.389754397,0.999997623
3437.172394,-0.005596992,0.154340315,-0.036263965,0.971071883,0.999997623
5.495027184,-0.935111221,1.143720598,-0.817604599,0.413583001,0.999997623
37.39250115,-0.26182994,0.450150088,-0.581650313,0.560802246,0.999997623
1.747013292,-0.836595332,0.696707066,-1.200784911,0.229834647,0.999997623
3232.278412,-0.041292574,0.135285813,-0.305224718,0.760195008,0.999997623
9.413441503,0.13963015,0.357159436,0.390946272,0.69583695,0.999997623
16.34807717,0.168080071,0.39704686,0.423325526,0.672057773,0.999997623
1438.513927,0.038018411,0.098248485,0.386961809,0.698784482,0.999997623
489.6681023,-0.093025297,0.126079293,-0.737831678,0.460616741,0.999997623
77.48878261,-0.650356999,0.322558183,-2.016247094,0.043774144,0.999997623
368.1897266,-0.06084505,0.169085242,-0.359848377,0.718960524,0.999997623
2292.576771,-0.055159783,0.122439343,-0.450507013,0.652344898,0.999997623
8.303165806,0.826382875,0.825219019,1.001410361,0.316628457,0.999997623
8.55856337,0.935842356,0.930003361,1.006278467,0.314281636,0.999997623
99.35131365,0.032065039,0.42373805,0.075671842,0.939680179,0.999997623
10.32164963,-1.848505072,0.728963754,-2.535798334,0.011219132,0.999997623
47.02473118,0.046438664,0.247305884,0.187778243,0.851050492,0.999997623
1732.474308,-0.14145524,0.30339676,-0.466238465,0.641044819,0.999997623
53.99762069,-3.87E-05,0.251515073,-0.000153865,0.999877234,0.999997623
114.8341031,-0.124828514,0.285639924,-0.437013538,0.66210153,0.999997623
3502.397316,-0.056504263,0.238654774,-0.236761502,0.812841819,0.999997623
54.96450824,-1.256993974,0.433233517,-2.901423657,0.003714713,0.999997623
1053.400814,-0.021138707,0.319789345,-0.066101974,0.947296639,0.999997623
7.647838877,-1.87647903,0.772629678,-2.42869137,0.015153426,0.999997623
2.984037613,0.742586973,1.059959737,0.700580358,0.48356494,0.999997623
28.46019402,-0.115443842,0.336108982,-0.343471458,0.73124381,0.999997623
672.7604949,-0.338586614,0.234488899,-1.443934514,0.148757397,0.999997623
495.8831045,0.068880869,0.146606249,0.469835833,0.638472311,0.999997623
849.4216633,-0.087391183,0.111571427,-0.783275665,0.43346525,0.999997623
37.15620611,0.237775921,0.33883083,0.701754091,0.482832534,0.999997623
19.2462111,0.078812723,0.396133493,0.19895496,0.842297977,0.999997623
168.8200028,-0.441574088,0.372337628,-1.185950746,0.235641751,0.999997623
10.68115848,-0.438423755,0.47571551,-0.921609124,0.356732497,0.999997623
5172.425131,-0.157477279,0.117777089,-1.337079052,0.181196834,0.999997623
3.224981852,0.770830659,0.569157462,1.354336385,0.175629083,0.999997623
2.237888728,-0.047326631,0.672084102,-0.070417721,0.943861187,0.999997623
38.68734144,-0.219893424,0.214576076,-1.024780714,0.305466668,0.999997623
2.151658623,-1.455379594,1.047325375,-1.389615518,0.164645661,0.999997623
14.89718642,-0.331874606,0.644452696,-0.514971242,0.606573116,0.999997623
966.0211087,0.012544965,0.112786113,0.111227919,0.911435613,0.999997623
5.754984345,0.031159756,0.462559582,0.067363767,0.946292114,0.999997623
3.81147021,-0.818143544,0.953416866,-0.858117338,0.390827674,0.999997623
1.926638656,-4.663802334,2.105550605,-2.215003678,0.026759812,0.999997623
0.515163358,-2.770762557,3.015804626,-0.918747366,0.358227729,0.999997623
239.3642136,-0.251441439,0.215208776,-1.168360529,0.242661369,0.999997623
3.048005889,-0.808462635,1.152656682,-0.701390663,0.483059247,0.999997623
0.37312572,1.825443885,3.024926328,0.603467221,0.546197915,0.999997623
11.15162293,-0.278691223,1.13618318,-0.245287228,0.80623404,0.999997623
0.637172177,0.687657983,1.955280347,0.351692781,0.725068675,0.999997623
33.86568836,0.07499348,0.214000328,0.350436287,0.726011298,0.999997623
0.894263144,1.032678628,1.914556535,0.539382676,0.589622832,0.999997623
0.797346616,-1.606952448,2.587544825,-0.621033666,0.534577473,0.999997623
16.29191048,0.103544506,0.465661713,0.22235993,0.824033702,0.999997623
1.336627092,-1.44975236,2.492179514,-0.58172068,0.56075484,0.999997623
99.25146601,0.226636769,0.243679229,0.930061908,0.352339032,0.999997623
7.162768749,-0.596160621,1.072918206,-0.555644053,0.57845421,0.999997623
891.8529047,-0.178235802,0.273627698,-0.651380703,0.514800764,0.999997623
49.29173701,0.596804853,0.313063564,1.906337632,0.056606415,0.999997623
21.15604327,-0.952670528,0.521167692,-1.827953925,0.067556467,0.999997623
0.52466586,2.305138968,3.014269534,0.764742151,0.444425101,0.999997623
7794.717767,-0.13644207,0.226429754,-0.602580126,0.546788044,0.999997623
1.169246907,-1.23155598,0.88754104,-1.387604543,0.165257497,0.999997623
323.9569713,0.062136822,0.148009049,0.419817722,0.674618617,0.999997623
121.867126,-0.405249414,0.357934118,-1.132189957,0.257554581,0.999997623
2.476449957,1.084881893,1.461535245,0.742289245,0.457912107,0.999997623
0.388527835,0.766454172,2.80504777,0.273241041,0.784667934,0.999997623
0.122851196,-1.071729024,3.05531713,-0.350775051,0.725757115,0.999997623
0.238422356,-1.858240625,3.043265246,-0.610607513,0.541459447,0.999997623
0.660109864,-3.110170311,2.99029435,-1.040088348,0.298298857,0.999997623
118.7668902,0.010849157,0.222975162,0.048656347,0.961193164,0.999997623
6.475429438,-0.030816801,0.998678988,-0.030857564,0.975383133,0.999997623
9.91190659,0.050168777,0.546526781,0.091795642,0.926860406,0.999997623
0.109173556,0.611654365,3.05515006,0.200204361,0.841320757,0.999997623
145.2808944,-0.190374352,0.366851513,-0.518941165,0.60380177,0.999997623
351.8666245,-0.067737629,0.178842875,-0.378754975,0.704869826,0.999997623
0.788972093,0.596689709,1.355815523,0.440096532,0.659867194,0.999997623
37.81455222,-0.049404658,0.284284212,-0.173786146,0.862033533,0.999997623
379.735438,-0.301202096,0.302081341,-0.997089379,0.318721128,0.999997623
611.3545113,-0.097209828,0.298008763,-0.326197883,0.744274643,0.999997623
8.418466596,0.39869148,0.811000489,0.491604487,0.62299897,0.999997623
0.849626569,-3.481872425,2.325064657,-1.497537892,0.134253354,0.999997623
3.572120623,-1.18656198,1.311507655,-0.904731265,0.365607774,0.999997623
5263.693865,0.233025682,0.277453311,0.839873496,0.40097932,0.999997623
3930.590146,-0.122663319,0.193753062,-0.633090998,0.526674221,0.999997623
37258.28321,-0.120877111,0.160033117,-0.755325609,0.450053637,0.999997623
366.3343585,-0.156250934,0.349983679,-0.446452059,0.655270736,0.999997623
4551.849028,-0.093580477,0.152650201,-0.613038675,0.539850768,0.999997623
19.14953175,0.013408059,1.484991595,0.009029047,0.992795961,0.999997623
1430.813641,0.05949284,0.146698309,0.405545507,0.685076575,0.999997623
0.870740248,-1.305558842,1.887650692,-0.691631586,0.48916872,0.999997623
2.252265297,0.489877947,0.814224034,0.60165007,0.547407092,0.999997623
718.3177793,0.219282072,0.18740876,1.170073755,0.241971289,0.999997623
29.26217583,0.479263219,0.236219983,2.028885168,0.042469988,0.999997623
3827.235629,-0.041406826,0.126589798,-0.327094495,0.743596415,0.999997623
151.5985842,-0.896868968,0.453390177,-1.978139389,0.047912984,0.999997623
59.46383391,-0.102285565,0.216805822,-0.471784215,0.637080819,0.999997623
13030.11669,0.070558925,0.16295317,0.433001245,0.665013866,0.999997623
62.47567239,-0.113458978,0.162666725,-0.697493465,0.485494028,0.999997623
28.78295779,0.155326224,0.315624714,0.492123135,0.622632298,0.999997623
2363.47803,0.026212728,0.18499945,0.141690842,0.887324209,0.999997623
6833.124881,0.01657664,0.186989754,0.088649991,0.929360077,0.999997623
24.68402451,0.424298829,0.245514928,1.728199717,0.083952425,0.999997623
16.40528028,0.011421191,0.367214993,0.031102192,0.975188042,0.999997623
20.8077409,0.135976946,0.330146595,0.411868388,0.680435892,0.999997623
382.1370078,0.234313868,0.185808041,1.261053431,0.207289597,0.999997623
3.60460754,1.933884357,1.079006916,1.792281706,0.073087852,0.999997623
0.145244786,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
319.8992219,0.281404809,0.282553399,0.995934964,0.319281746,0.999997623
1.984579653,-1.178190961,1.390214,-0.847488919,0.396722661,0.999997623
0.145564741,0.828562255,3.051853155,0.271494798,0.7860105,0.999997623
0.477874304,-2.644899578,3.019227907,-0.876018525,0.381019963,0.999997623
10.97017656,-0.536905449,0.854601254,-0.628252588,0.529838485,0.999997623
1.624435475,-3.227636755,1.722207692,-1.874127476,0.060912857,0.999997623
8.033683851,0.203977465,0.611560178,0.333536212,0.73872956,0.999997623
0.213227806,1.175178769,3.043494557,0.3861281,0.6994018,0.999997623
38.36087078,-0.168547605,0.263271979,-0.640203358,0.5220404,0.999997623
1.02466392,-3.761488885,2.74083549,-1.372387689,0.16994278,0.999997623
344.1150653,-0.297145836,0.267274957,-1.111760862,0.266240984,0.999997623
2.423202431,0.381992294,0.777043907,0.491596794,0.62300441,0.999997623
131.3697881,-0.192814165,0.299540825,-0.643699118,0.519770562,0.999997623
1182.043981,-0.288955864,0.16140465,-1.790257367,0.073412547,0.999997623
222.219481,-0.026290391,0.28446533,-0.09242037,0.926364056,0.999997623
0.467755802,2.148135988,3.017385516,0.711919633,0.476514544,0.999997623
522.6642836,-0.120950557,0.129915337,-0.93099521,0.351856042,0.999997623
577.7666215,-0.034356832,0.070987216,-0.48398619,0.62839567,0.999997623
520.6355305,-0.033342216,0.204160411,-0.163313819,0.870271354,0.999997623
2.299149384,-1.36122719,1.116710771,-1.218961279,0.222858889,0.999997623
306.6821407,-0.142507212,0.138712537,-1.027356396,0.304252676,0.999997623
449.1632738,-0.097089865,0.12633431,-0.76851542,0.442181033,0.999997623
2277.972215,-0.203847689,0.178751042,-1.140400004,0.254119691,0.999997623
0.902117624,-1.572852696,2.113903128,-0.744051454,0.456845347,0.999997623
81.19436061,0.255024833,0.204672021,1.246017076,0.212758126,0.999997623
74.90161513,0.316793177,0.247981614,1.277486554,0.201430524,0.999997623
288.0993935,-0.166217257,0.237479743,-0.699921835,0.48397612,0.999997623
298.9062644,-0.085437859,0.129491947,-0.659792833,0.509386783,0.999997623
2.822267182,0.872376536,0.98567263,0.885057076,0.376125849,0.999997623
45.7532222,-0.29865679,0.290648625,-1.027552737,0.304160266,0.999997623
710.0177287,-0.14083059,0.171570005,-0.820834563,0.411740508,0.999997623
1486.544914,0.385700993,0.240795824,1.601776087,0.109205133,0.999997623
117.7332557,-0.326102955,0.502007974,-0.649597161,0.515952467,0.999997623
865.9903212,-0.16173804,0.176721933,-0.915212034,0.360080328,0.999997623
2.466957344,0.222527068,0.589042534,0.377777589,0.705595823,0.999997623
76.08459199,0.422884246,0.296221475,1.42759483,0.153408513,0.999997623
441.2128499,-0.288730951,0.420245198,-0.68705354,0.49204899,0.999997623
725.4667263,0.105405695,0.154811912,0.680862949,0.495958214,0.999997623
265.7791672,0.110774207,0.228485298,0.484819846,0.627804144,0.999997623
483.9654733,-0.131210367,0.221965526,-0.591129483,0.554433667,0.999997623
669.7601745,-0.053410372,0.20703175,-0.257981553,0.796421144,0.999997623
4.391880211,0.443168381,0.763657311,0.580323628,0.561696397,0.999997623
2.296958581,-0.897473069,0.922183056,-0.9732049,0.330451476,0.999997623
352.5169378,0.281353346,0.383477196,0.733689899,0.463137756,0.999997623
848.3029269,0.019998438,0.536002231,0.037310363,0.970237543,0.999997623
6.457703812,-4.055423923,2.454774478,-1.6520556,0.098523217,0.999997623
67.81005387,-0.124832135,0.627405792,-0.198965544,0.842289698,0.999997623
16.09619345,0.210441474,0.316803752,0.664264461,0.506521063,0.999997623
21.50111608,0.291902212,0.315619823,0.924853859,0.35504193,0.999997623
0.933303637,0.079476591,0.947280612,0.083899734,0.933136151,0.999997623
11.14645654,-0.28374333,0.461369856,-0.615001881,0.538553478,0.999997623
11.67167975,-0.066649002,0.48056025,-0.138690211,0.889694954,0.999997623
2.206792735,-0.285093857,0.865566381,-0.329372608,0.741874069,0.999997623
6.766962825,0.07818974,0.477308216,0.163813942,0.869877616,0.999997623
39.06726739,0.068500013,0.460922254,0.148615114,0.881857346,0.999997623
3.017762094,0.580930179,0.688641539,0.84358864,0.398899315,0.999997623
73.07323778,0.058796411,0.509561014,0.1153864,0.908138858,0.999997623
0.960025119,-0.4775994,1.058400511,-0.451246381,0.651811985,0.999997623
67.76490704,-0.254661949,0.477225409,-0.533630322,0.593597325,0.999997623
74.51801214,-0.123644904,0.462106219,-0.267568145,0.789031754,0.999997623
63.00297316,-0.494059406,0.482887404,-1.023135833,0.306243627,0.999997623
0.63153709,-0.718659367,2.263576286,-0.317488468,0.750872989,0.999997623
10.0762436,-0.650402704,0.903044874,-0.720232983,0.471381559,0.999997623
67.2679238,0.173469576,0.278219056,0.623499982,0.532956014,0.999997623
17.82210598,0.137298764,0.415432625,0.330495863,0.741025318,0.999997623
320.8634696,-0.1190768,0.156515609,-0.760798244,0.446777584,0.999997623
3020.456137,0.004985937,0.133986601,0.037212204,0.970315808,0.999997623
72.30616522,-0.06312438,0.242863958,-0.259916625,0.794928087,0.999997623
160.1214739,-0.248054385,0.264486131,-0.93787294,0.348309711,0.999997623
44.10057812,0.104997136,0.266399763,0.394133743,0.6934823,0.999997623
0.295341321,-1.454244744,2.907415029,-0.500184779,0.616944975,0.999997623
1552.911509,-0.013398885,0.176872284,-0.07575458,0.939614353,0.999997623
1.729144302,-0.023045642,0.723869489,-0.031836737,0.97460225,0.999997623
7.400585566,-0.14335637,0.375861084,-0.381407856,0.702900632,0.999997623
2.592901634,-0.195523255,0.636631223,-0.307121686,0.758750752,0.999997623
7.98406094,-1.08211456,1.027082802,-1.053580645,0.292074955,0.999997623
62.05449955,-0.037964051,0.333412379,-0.113865151,0.909344691,0.999997623
154.3180192,-0.051420232,0.17664603,-0.29109192,0.770981019,0.999997623
9067.430537,-0.023811587,0.281243787,-0.084665292,0.93252749,0.999997623
62.41179559,0.003907629,0.370322573,0.010551961,0.99158091,0.999997623
1.969264581,-0.120194749,0.736247411,-0.163253204,0.870319077,0.999997623
8.230907666,0.473922806,0.878154655,0.539680344,0.589417498,0.999997623
1.286954117,1.370695377,1.393786416,0.983432871,0.325394439,0.999997623
6.439802788,-0.44906387,0.571198484,-0.786178329,0.43176302,0.999997623
988.0588716,-0.17564612,0.184460429,-0.952215721,0.340987589,0.999997623
12.18555305,0.382223088,0.355882558,1.074014673,0.282816105,0.999997623
1764.993397,-0.074884282,0.2733531,-0.273947075,0.784125294,0.999997623
1.397931078,0.728525686,1.085994888,0.670837123,0.502324295,0.999997623
298.0775912,-0.120534213,0.218264579,-0.552239001,0.580784617,0.999997623
2.334515843,0.236500335,1.136999678,0.208003872,0.835225944,0.999997623
88.86854539,0.506424431,0.265726316,1.905812109,0.056674587,0.999997623
10219.30366,-0.278210118,0.444988105,-0.625207987,0.53183456,0.999997623
6052.152955,-0.184932455,0.288788802,-0.640372664,0.52193035,0.999997623
102.6214023,0.503963405,0.29785397,1.691981492,0.090649503,0.999997623
35.27726539,0.316685146,0.343967308,0.920683852,0.357215509,0.999997623
1.316170559,-0.506595257,1.004239655,-0.504456536,0.613940598,0.999997623
16.04297743,0.097428478,0.438919143,0.221973636,0.824334406,0.999997623
9.587891392,1.189973022,0.535077272,2.223927428,0.026153327,0.999997623
5.671062324,1.070978421,0.648660739,1.651060958,0.098726128,0.999997623
1.035232551,0.780723159,0.964829478,0.809182531,0.418410162,0.999997623
3.069414157,-0.217703892,0.736928911,-0.295420479,0.767672691,0.999997623
0.854194311,0.145499669,1.44912708,0.100405044,0.920022765,0.999997623
5469.543508,0.056689793,0.237452557,0.238741558,0.81130599,0.999997623
0.387852134,0.183350843,1.581489919,0.115935512,0.907703651,0.999997623
14.35780273,0.168822257,0.298357577,0.565838677,0.571503451,0.999997623
100.6362903,0.324411478,0.309569229,1.047944845,0.294664019,0.999997623
18.11369075,0.505598978,0.323137113,1.564657718,0.117663187,0.999997623
106.8332063,-0.033279267,0.223698317,-0.148768517,0.881736294,0.999997623
57.77834443,0.189199104,0.271393084,0.697140478,0.485714884,0.999997623
1.142787555,-0.120217396,1.881099317,-0.063908054,0.949043439,0.999997623
192.9492835,-0.276896504,0.233917482,-1.183735823,0.236517654,0.999997623
1626.471238,-0.006199057,0.286693956,-0.021622558,0.982749039,0.999997623
3.485501363,1.820229828,0.957302645,1.901415228,0.057247646,0.999997623
1790.398692,0.175767367,0.205661135,0.854645518,0.39274742,0.999997623
1.074094109,-0.361129707,0.867277273,-0.416394754,0.677121166,0.999997623
7.957336175,0.424743726,0.475330655,0.893575286,0.371549175,0.999997623
7.297740487,0.64190119,0.485502969,1.322136488,0.186122705,0.999997623
5.202836477,0.797613131,0.605387148,1.317525707,0.18766247,0.999997623
1.968520264,1.785755875,0.962501535,1.85532782,0.063549428,0.999997623
1822.161405,0.115669588,0.254049443,0.45530345,0.648890945,0.999997623
61.22092185,0.382533193,0.247273626,1.547003615,0.121862374,0.999997623
890.3751435,-0.097455951,0.119441952,-0.815927319,0.414541706,0.999997623
29.00901004,-0.021717003,0.308641776,-0.070363137,0.943904631,0.999997623
1.074094109,-0.361129707,0.867277273,-0.416394754,0.677121166,0.999997623
4.365710647,0.78700892,1.001442128,0.785875587,0.431940378,0.999997623
4.812764583,-0.293798383,0.592697733,-0.495696823,0.620108329,0.999997623
258.4159778,-0.250598908,0.184163716,-1.360739851,0.173595916,0.999997623
20.30896549,-0.141188493,0.281149966,-0.502182144,0.615539402,0.999997623
28.05704792,-0.175664955,0.242174081,-0.725366456,0.468227246,0.999997623
3.368787082,-0.359038998,0.50511321,-0.710808965,0.477202625,0.999997623
41.41726602,-0.580402617,0.484768693,-1.197277435,0.231198436,0.999997623
37.5188365,-0.274516074,0.287241294,-0.9556985,0.339224581,0.999997623
0.155258541,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
0.984900531,1.895782783,2.137257135,0.887016706,0.375069906,0.999997623
0.443041029,0.2299288,3.032634468,0.075818171,0.939563759,0.999997623
0.130372207,0.628780227,3.05495638,0.20582298,0.83692919,0.999997623
3507.497468,0.021443521,0.138779904,0.154514599,0.877204001,0.999997623
725.8308629,0.034722947,0.234309341,0.148192757,0.882190648,0.999997623
30.8178845,0.214896978,0.291027862,0.738406889,0.46026723,0.999997623
3364.794124,-0.074244506,0.169570638,-0.437838218,0.661503564,0.999997623
87.71129603,0.033475728,0.367871167,0.090998509,0.927493776,0.999997623
35.39335374,-0.818434943,0.325936258,-2.511027612,0.012038028,0.999997623
2.647779164,0.367154515,1.240875559,0.295883428,0.767319107,0.999997623
0.775128085,-1.616415895,2.557188628,-0.632106634,0.527317201,0.999997623
3282.106536,-0.040757318,0.111249551,-0.366359393,0.714096916,0.999997623
43.10467152,0.122250678,0.327661783,0.373100205,0.709073866,0.999997623
0.035352823,-0.024593815,3.055655294,-0.008048622,0.993578198,0.999997623
7.789731902,0.665191692,0.857023886,0.776164706,0.437651742,0.999997623
359.2956532,-0.172572572,0.164792631,-1.047210488,0.295002509,0.999997623
2.226300479,1.333030824,0.957122441,1.392748479,0.163695863,0.999997623
174.7031824,0.11409583,0.34029935,0.335280774,0.737413295,0.999997623
35.5627032,0.111997355,0.243851664,0.459284769,0.646029684,0.999997623
0.638841378,-0.26808296,1.443039219,-0.185776628,0.852619933,0.999997623
5.733163804,0.365711274,0.466146696,0.784541168,0.432722635,0.999997623
14.44409308,0.15923787,0.427028265,0.372897727,0.709224564,0.999997623
1420.369101,0.133211065,0.214670301,0.620537934,0.534903688,0.999997623
1135.478297,0.022932426,0.191648925,0.119658519,0.904753662,0.999997623
68.21009639,0.069032473,0.247989537,0.278368488,0.780729507,0.999997623
1.62573827,0.243877564,1.465518714,0.166410406,0.867833985,0.999997623
2.404004627,0.19616397,1.492563531,0.131427551,0.895437095,0.999997623
4157.10661,-0.33498825,0.196674194,-1.70326489,0.088518508,0.999997623
828.0071514,0.144436978,0.132495005,1.090131493,0.275655225,0.999997623
1525.8496,0.01355703,0.31604252,0.042896221,0.965784261,0.999997623
1.213744031,0.299853579,0.855558182,0.350477133,0.725980649,0.999997623
81.51752802,0.123451967,0.136705604,0.903049793,0.366499469,0.999997623
1561.444217,-0.043817853,0.259062813,-0.16913988,0.865686617,0.999997623
0.38396288,0.688216629,2.361728862,0.291403743,0.770742552,0.999997623
0.086914805,0.29600209,3.055655294,0.096870249,0.922829435,0.999997623
2973.528493,0.350115253,0.240635056,1.454963625,0.145679332,0.999997623
42.66257552,-0.287144175,0.285061477,-1.007306139,0.313787681,0.999997623
2.898844233,0.176546993,0.923272151,0.1912188,0.848354175,0.999997623
1.624651736,1.688302627,1.008177567,1.674608404,0.094011089,0.999997623
0.427100588,-0.673555716,2.330720559,-0.288990335,0.772588773,0.999997623
1.275918931,1.506816899,1.858217358,0.810893781,0.417426672,0.999997623
